site_code,collection_date,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com
PL,2018-04-01,L. auritus,55.118538461538456,51.6285,14.79646812244265,26,Centrarchidae,74.0198273381295,66.752,30.75253838301738,139,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,L. cyanellus,80.45400000000001,80.45400000000001,25.045722189627515,2,Centrarchidae,74.0198273381295,66.752,30.75253838301738,139,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,L. gulosus,76,69.5,15.427248620541512,4,Centrarchidae,74.0198273381295,66.752,30.75253838301738,139,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,L. macrochirus,63.328,57.344,28.959717696004187,32,Centrarchidae,74.0198273381295,66.752,30.75253838301738,139,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,L. megalotis,84.85693333333333,81.686,32.01400934613493,75,Centrarchidae,74.0198273381295,66.752,30.75253838301738,139,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,P. latipinna,69,70,3.605551275463989,3,Poeciliidae,34.1875,29.5,18.76954536831762,16,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-05-10,A. monticola,76.85333333333334,77,17.171815224234102,15,Mugilidae,76.85333333333334,77,17.171815224234102,15,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,A. natalis,112.78399999999999,112.78399999999999,8.544678343858232,2,Ictaluridae,112.78399999999999,112.78399999999999,8.544678343858232,2,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,C. lutrensis,49.612307692307695,51.152,12.783945578010668,26,Leuciscidae,49.612307692307695,51.152,12.783945578010668,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,G. affinis,31.5,34.5,10.793516572461451,10,Poeciliidae,34.72727272727273,35,14.812770902777839,11,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,L. auritus,29.204,29.204,32.45054440221304,2,Centrarchidae,67.73361538461539,63.271,25.13867141768144,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,L. cyanellus,99.17599999999999,99.17599999999999,17.174209501458865,2,Centrarchidae,67.73361538461539,63.271,25.13867141768144,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,L. gulosus,77,77,NA,1,Centrarchidae,67.73361538461539,63.271,25.13867141768144,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,L. macrochirus,65.536,65.536,NA,1,Centrarchidae,67.73361538461539,63.271,25.13867141768144,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,L. megalotis,68.0889,60.489000000000004,22.256044888855183,20,Centrarchidae,67.73361538461539,63.271,25.13867141768144,26,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-05-10,P. latipinna,67,67,NA,1,Poeciliidae,34.72727272727273,35,14.812770902777839,11,60.142025000000004,58.42100000000001,24.52007901053566,80
PL,2018-06-07,A. monticola,93.80555555555556,97.35,17.485606592523368,18,Mugilidae,93.80555555555556,97.35,17.485606592523368,18,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,A. natalis,144.6723333333333,136.952,18.848213876474684,3,Ictaluridae,144.6723333333333,136.952,18.848213876474684,3,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,C. lutrensis,47.98707692307693,46.14800000000001,12.91335032878169,26,Leuciscidae,47.98707692307693,46.14800000000001,12.91335032878169,26,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,G. affinis,39.76470588235294,39.5,10.67724520006863,34,Poeciliidae,40.142857142857146,40,10.754322953346433,35,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,L. cyanellus,93.03171428571429,94.116,16.39730352798932,14,Centrarchidae,84.95069158878505,83.754,27.217535063836234,107,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,L. gulosus,70.5,70.5,16.263455967290593,2,Centrarchidae,84.95069158878505,83.754,27.217535063836234,107,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,L. macrochirus,96.62171428571429,90.624,30.574212309945555,14,Centrarchidae,84.95069158878505,83.754,27.217535063836234,107,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,L. megalotis,81.65805405405405,79.101,28.231773542710723,74,Centrarchidae,84.95069158878505,83.754,27.217535063836234,107,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,M. salmoides,83.62666666666667,83.968,13.82716013262786,3,Centrarchidae,84.95069158878505,83.754,27.217535063836234,107,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,P. latipinna,53,53,NA,1,Poeciliidae,40.142857142857146,40,10.754322953346433,35,73.29423684210526,69.111,31.303066588653287,190
PL,2018-06-07,T. maculatus,61,61,NA,1,Achiridae,61,61,NA,1,73.29423684210526,69.111,31.303066588653287,190
PL,2018-07-27,A. natalis,84.588,84.588,NA,1,Ictaluridae,68.11075000000001,64.8005,15.097948978491843,8,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,C. lutrensis,44.29466666666667,41.7,10.370058334776454,6,Leuciscidae,44.29466666666667,41.7,10.370058334776454,6,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,G. affinis,30.4,29.5,8.235992893839116,20,Poeciliidae,31.208333333333332,29.5,8.642559839521514,24,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,I. punctatus,46.526,46.526,NA,1,Ictaluridae,68.11075000000001,64.8005,15.097948978491843,8,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,L. macrochirus,58.368,58.368,NA,1,Centrarchidae,74.00833333333334,71.346,14.325709220372536,6,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,L. megalotis,77.13640000000001,72.38,13.533160118760142,5,Centrarchidae,74.00833333333334,71.346,14.325709220372536,6,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,N. gyrinus,68.962,64.8005,13.068186438829226,6,Ictaluridae,68.11075000000001,64.8005,15.097948978491843,8,45.53872727272727,41.016,20.8841913265932,44
PL,2018-07-27,P. latipinna,35.25,36,10.812801055539063,4,Poeciliidae,31.208333333333332,29.5,8.642559839521514,24,45.53872727272727,41.016,20.8841913265932,44
PL,2018-09-25,C. lutrensis,31.930285714285716,31.136000000000003,6.474930880307673,7,Leuciscidae,31.930285714285716,31.136000000000003,6.474930880307673,7,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,G. affinis,26.11111111111111,25,9.96800436953712,9,Poeciliidae,26.11111111111111,25,9.96800436953712,9,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,I. punctatus,194.76,194.76,NA,1,Ictaluridae,194.76,194.76,NA,1,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,L. cyanellus,56.166,56.166,7.871512688168646,2,Centrarchidae,61.43514285714286,61.885999999999996,19.15310611024566,14,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,L. macrochirus,48.384,53.248000000000005,15.761507880487407,4,Centrarchidae,61.43514285714286,61.885999999999996,19.15310611024566,14,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,L. megalotis,69.278,68.244,19.758407743829675,8,Centrarchidae,61.43514285714286,61.885999999999996,19.15310611024566,14,49.0110303030303,40.032,33.60010511189367,33
PL,2018-09-25,T. maculatus,52,52,11.313708498984761,2,Achiridae,52,52,11.313708498984761,2,49.0110303030303,40.032,33.60010511189367,33
PL,2020-01-15,C. lutrensis,34.370370370370374,34,8.445062955306392,27,Leuciscidae,34.370370370370374,34,8.445062955306392,27,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,D. maculatus,98,98,NA,1,Eleotridae,98,98,NA,1,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,G. affinis,31.296296296296298,31,8.579110653275176,27,Poeciliidae,34.17948717948718,35,9.85118693054907,39,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,I. punctatus,177.5,177.5,10.606601717798213,2,Ictaluridae,177.5,177.5,10.606601717798213,2,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,L. cyanellus,57.75,60.5,8.770214744615247,4,Centrarchidae,60.31707317073171,53,29.192840752820068,41,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,L. gulosus,100,100,66.46803743153546,2,Centrarchidae,60.31707317073171,53,29.192840752820068,41,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,L. macrochirus,64.5,64.5,21.920310216782973,2,Centrarchidae,60.31707317073171,53,29.192840752820068,41,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,L. megalotis,57.96969696969697,49,28.26601852101394,33,Centrarchidae,60.31707317073171,53,29.192840752820068,41,47.154545454545456,39.5,29.427312522018674,110
PL,2020-01-15,P. latipinna,40.666666666666664,41.5,9.745239708170187,12,Poeciliidae,34.17948717948718,35,9.85118693054907,39,47.154545454545456,39.5,29.427312522018674,110
PL,2020-05-24,A. natalis,72.0909090909091,52,45.069844786629886,11,Ictaluridae,75.25,52.5,44.34395520966036,12,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,C. lutrensis,46,46,8.067893720848652,23,Leuciscidae,46,46,8.067893720848652,23,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,G. affinis,35.1875,33.5,7.304964065620036,16,Poeciliidae,49.37931034482759,45,17.66435837074889,29,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,I. punctatus,110,110,NA,1,Ictaluridae,75.25,52.5,44.34395520966036,12,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. auritus,118.375,119,10.027640371920576,8,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. cyanellus,85.64,84.5,21.465453973436347,50,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. gulosus,113,113,NA,1,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. macrochirus,82.04761904761905,75,28.19126848950964,21,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. megalotis,79.20588235294117,75.5,26.921976166365845,68,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,L. oculatus,437.5,437.5,60.10407640085654,2,Lepisosteidae,437.5,437.5,60.10407640085654,2,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,M. salmoides,57.666666666666664,55,10.782702196883056,6,Centrarchidae,83.09740259740259,79.5,26.125081100169826,154,77.56818181818181,70,45.313518564724696,220
PL,2020-05-24,P. latipinna,66.84615384615384,67,7.893522173763263,13,Poeciliidae,49.37931034482759,45,17.66435837074889,29,77.56818181818181,70,45.313518564724696,220
PL,2020-09-15,A. natalis,67,68,17.339742404853272,4,Ictaluridae,74.6,75,22.678183348760545,5,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,C. lutrensis,43.76923076923077,43,9.319816219163036,13,Leuciscidae,43.76923076923077,43,9.319816219163036,13,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,D. maculatus,149,149,8.48528137423857,2,Eleotridae,149,149,8.48528137423857,2,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,G. affinis,33.666666666666664,33.5,5.820548760966433,12,Poeciliidae,40.16129032258065,39,9.121757046364655,31,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,I. punctatus,105,105,NA,1,Ictaluridae,74.6,75,22.678183348760545,5,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,L. cyanellus,76.72727272727273,79,25.62065927758655,11,Centrarchidae,69.16867469879519,66,31.21710728505361,83,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,L. gulosus,45,45,NA,1,Centrarchidae,69.16867469879519,66,31.21710728505361,83,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,L. macrochirus,82,82,9.899494936611665,2,Centrarchidae,69.16867469879519,66,31.21710728505361,83,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,L. megalotis,66.01492537313433,61,30.749472790411968,67,Centrarchidae,69.16867469879519,66,31.21710728505361,83,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,L. oculatus,536,536,NA,1,Lepisosteidae,536,536,NA,1,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,M. salmoides,132.5,132.5,24.748737341529164,2,Centrarchidae,69.16867469879519,66,31.21710728505361,83,64.9037037037037,50,50.99149388738064,135
PL,2020-09-15,P. latipinna,44.26315789473684,43,8.490793087307097,19,Poeciliidae,40.16129032258065,39,9.121757046364655,31,64.9037037037037,50,50.99149388738064,135
PL,2020-11-02,A. natalis,89,85,19.313207915827967,3,Ictaluridae,94.25,97.5,18.945096111307187,4,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,C. lutrensis,38.125,37.5,8.02882036925345,24,Leuciscidae,38.125,37.5,8.02882036925345,24,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,D. maculatus,149,149,5.656854249492381,2,Eleotridae,149,149,5.656854249492381,2,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,G. affinis,31.1,31.5,5.425249610233001,10,Poeciliidae,42.541666666666664,40.5,12.093533234720562,48,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,I. punctatus,110,110,NA,1,Ictaluridae,94.25,97.5,18.945096111307187,4,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,L. cyanellus,88,88,NA,1,Centrarchidae,68.625,56,47.29502272710398,104,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,L. gulosus,45.5,45.5,2.1213203435596424,2,Centrarchidae,68.625,56,47.29502272710398,104,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,L. macrochirus,45.23076923076923,36,21.012511535407686,13,Centrarchidae,68.625,56,47.29502272710398,104,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,L. megalotis,68.8,60,45.637234171859525,85,Centrarchidae,68.625,56,47.29502272710398,104,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,M. cephalus,144.33333333333334,151,17.95364401266031,3,Mugilidae,144.33333333333334,151,17.95364401266031,3,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,M. salmoides,174,142,64.28063471995279,3,Centrarchidae,68.625,56,47.29502272710398,104,60.55135135135135,47,41.4524191722165,185
PL,2020-11-02,P. latipinna,45.55263157894737,45.5,11.572795145608474,38,Poeciliidae,42.541666666666664,40.5,12.093533234720562,48,60.55135135135135,47,41.4524191722165,185
SF,2017-09-19,A. mexicanus,71.89,71.89,NA,1,Characidae,71.89,71.89,NA,1,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,G. affinis,22.5,22,6.60807586719967,4,Poeciliidae,32.84848484848485,32,8.613656352419438,33,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,H. cyanoguttatum,49.08695652173913,40,24.1809711878769,23,Cichlidae,49.08695652173913,40,24.1809711878769,23,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,L. macrochirus,85.50399999999999,85.50399999999999,12.30931484689542,2,Centrarchidae,85.61,85.822,8.70593613576392,3,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,L. megalotis,85.822,85.822,NA,1,Centrarchidae,85.61,85.822,8.70593613576392,3,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,L. oculatus,572,572,NA,1,Lepisosteidae,572,572,NA,1,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,P. formosa,33.5625,33.5,4.871259248558494,16,Poeciliidae,32.84848484848485,32,8.613656352419438,33,51.04459016393442,35,70.92453897896858,61
SF,2017-09-19,P. latipinna,35.15384615384615,33,10.730378634560182,13,Poeciliidae,32.84848484848485,32,8.613656352419438,33,51.04459016393442,35,70.92453897896858,61
SF,2017-11-05,A. mexicanus,56.77466666666667,55.3,3.555292580552739,3,Characidae,56.77466666666667,55.3,3.555292580552739,3,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,C. lutrensis,38.4752,37.80800000000001,6.562549887701534,15,Leuciscidae,40.68418181818182,40.032,6.30299810335598,33,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,C. variegatus,34,34,NA,1,Cyprinodontidae,34,34,NA,1,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,G. affinis,30,30,6.782329983125268,23,Poeciliidae,35.921875,34.5,11.555668831480814,64,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,H. cyanoguttatum,44.875,36.5,28.31931025525398,16,Cichlidae,44.875,36.5,28.31931025525398,16,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,L. macrochirus,71.68,84.992,26.683011524188945,3,Centrarchidae,71.68,84.992,26.683011524188945,3,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,P. latipinna,39.24390243902439,39,12.391086489498969,41,Poeciliidae,35.921875,34.5,11.555668831480814,64,39.82451666666667,37.804,15.47845431124394,120
SF,2017-11-05,P. vigilax,42.525,42.525,5.605466082316439,18,Leuciscidae,40.68418181818182,40.032,6.30299810335598,33,39.82451666666667,37.804,15.47845431124394,120
SF,2017-12-11,C. lutrensis,46.333333333333336,48.928,7.569227525536095,3,Leuciscidae,43.10714285714286,40.95,5.850026878245131,7,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,G. affinis,31,31,6.191391873668904,7,Poeciliidae,41.472727272727276,40,11.333095660015283,55,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,H. cyanoguttatum,53.46153846153846,40,36.618791588962864,13,Cichlidae,53.46153846153846,40,36.618791588962864,13,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,L. oculatus,426,426,NA,1,Lepisosteidae,426,426,NA,1,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,P. formosa,41.45454545454545,42,7.620546389382278,11,Poeciliidae,41.472727272727276,40,11.333095660015283,55,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,P. latipinna,43.45945945945946,43,12.031427814488822,37,Poeciliidae,41.472727272727276,40,11.333095660015283,55,48.733552631578945,40.475,47.4656397386277,76
SF,2017-12-11,P. vigilax,40.6875,40.425,3.469239830279826,4,Leuciscidae,43.10714285714286,40.95,5.850026878245131,7,48.733552631578945,40.475,47.4656397386277,76
SF,2018-02-02,C. variegatus,33.5,33,4.47213595499958,8,Cyprinodontidae,33.5,33,4.47213595499958,8,40.77430555555556,37.5,14.346715266832835,72
SF,2018-02-02,G. affinis,31.4,32,6.3897238929840645,15,Poeciliidae,38.18421052631579,37,10.407521352908077,38,40.77430555555556,37.5,14.346715266832835,72
SF,2018-02-02,H. cyanoguttatum,46.46666666666667,36,24.245372656201745,15,Cichlidae,46.46666666666667,36,24.245372656201745,15,40.77430555555556,37.5,14.346715266832835,72
SF,2018-02-02,P. formosa,42.333333333333336,44.5,11.292260691072958,12,Poeciliidae,38.18421052631579,37,10.407521352908077,38,40.77430555555556,37.5,14.346715266832835,72
SF,2018-02-02,P. latipinna,42.90909090909091,44,9.438798074485389,11,Poeciliidae,38.18421052631579,37,10.407521352908077,38,40.77430555555556,37.5,14.346715266832835,72
SF,2018-02-02,P. vigilax,47.25,49.35,7.815273507689926,11,Leuciscidae,47.25,49.35,7.815273507689926,11,40.77430555555556,37.5,14.346715266832835,72
SF,2018-04-07,C. lutrensis,49.24571428571429,50.596000000000004,9.017369865803627,14,Leuciscidae,49.18225,48.583,12.076357093670515,40,43.26754901960784,41.072,13.527092292640459,102
SF,2018-04-07,G. affinis,34.72727272727273,36,7.029806670043055,11,Poeciliidae,37.875,37,11.324281950840312,48,43.26754901960784,41.072,13.527092292640459,102
SF,2018-04-07,H. cyanoguttatum,44.857142857142854,38.5,17.399633695777986,14,Cichlidae,44.857142857142854,38.5,17.399633695777986,14,43.26754901960784,41.072,13.527092292640459,102
SF,2018-04-07,P. latipinna,38.810810810810814,38,12.238005097595309,37,Poeciliidae,37.875,37,11.324281950840312,48,43.26754901960784,41.072,13.527092292640459,102
SF,2018-04-07,P. vigilax,49.14807692307693,46.725,13.609617781328254,26,Leuciscidae,49.18225,48.583,12.076357093670515,40,43.26754901960784,41.072,13.527092292640459,102
SF,2018-05-12,C. lutrensis,45.07876923076923,46.70400000000001,6.968366501003496,13,Leuciscidae,45.71826666666667,46.70400000000001,7.150085588565324,15,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-05-12,G. affinis,28.515151515151516,28,10.997503160153023,33,Poeciliidae,37.41891891891892,36,15.16214351849789,74,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-05-12,H. cyanoguttatum,26.46153846153846,22,17.395475391680563,13,Cichlidae,26.857142857142858,23,16.778452953609385,14,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-05-12,O. aureus,32,32,NA,1,Cichlidae,26.857142857142858,23,16.778452953609385,14,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-05-12,P. latipinna,44.58536585365854,44,14.309045407985987,41,Poeciliidae,37.41891891891892,36,15.16214351849789,74,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-05-12,P. vigilax,49.875,49.875,9.652007563196378,2,Leuciscidae,45.71826666666667,46.70400000000001,7.150085588565324,15,37.19198058252427,36.696000000000005,15.25825347725256,103
SF,2018-06-01,C. lutrensis,56.712,56.712,6.290421925435522,2,Leuciscidae,53.9748,55.650000000000006,7.483959860929239,5,55.38870731707317,49.5,31.63758979656164,82
SF,2018-06-01,G. affinis,31,30,13.784048752090222,15,Poeciliidae,37.1,41,15.981346885536965,30,55.38870731707317,49.5,31.63758979656164,82
SF,2018-06-01,H. cyanoguttatum,67.2127659574468,62,35.14871274172861,47,Cichlidae,67.2127659574468,62,35.14871274172861,47,55.38870731707317,49.5,31.63758979656164,82
SF,2018-06-01,P. latipinna,43.2,49,16.10323836109637,15,Poeciliidae,37.1,41,15.981346885536965,30,55.38870731707317,49.5,31.63758979656164,82
SF,2018-06-01,P. vigilax,52.15,55.650000000000006,8.930145575521152,3,Leuciscidae,53.9748,55.650000000000006,7.483959860929239,5,55.38870731707317,49.5,31.63758979656164,82
SF,2018-07-01,C. carpio,81.62200000000001,81.62200000000001,NA,1,Cyprinidae,81.62200000000001,81.62200000000001,NA,1,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,C. lutrensis,45.314,46.70399999999999,6.379882966533684,4,Leuciscidae,44.909333333333336,46.70399999999999,7.78047275341715,6,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,C. variegatus,35,35,2.8284271247461903,2,Cyprinodontidae,35,35,2.8284271247461903,2,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,G. affinis,35.69230769230769,35,5.618193888083836,13,Poeciliidae,40.10344827586207,40,8.448773484892039,29,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,H. cyanoguttatum,48.65,42.5,20.97937583738648,20,Cichlidae,48.65,42.5,20.97937583738648,20,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,L. gulosus,88,88,NA,1,Centrarchidae,88,88,NA,1,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,P. latipinna,43.6875,44.5,8.799384448168329,16,Poeciliidae,40.10344827586207,40,8.448773484892039,29,44.831830508474575,42,16.09360036136933,59
SF,2018-07-01,P. vigilax,44.099999999999994,44.099999999999994,13.364318164425747,2,Leuciscidae,44.909333333333336,46.70399999999999,7.78047275341715,6,44.831830508474575,42,16.09360036136933,59
SF,2018-09-18,A. mexicanus,59.724,59.724,NA,1,Characidae,59.724,59.724,NA,1,30.287096774193547,29,9.768946157270799,31
SF,2018-09-18,C. lutrensis,43.368,43.368,NA,1,Leuciscidae,43.368,43.368,NA,1,30.287096774193547,29,9.768946157270799,31
SF,2018-09-18,G. affinis,28,28,7.555852638247327,23,Poeciliidae,27.875,27.5,7.415099166712062,24,30.287096774193547,29,9.768946157270799,31
SF,2018-09-18,L. gulosus,47,47,NA,1,Centrarchidae,33.3616,34.816,9.666993576081449,5,30.287096774193547,29,9.768946157270799,31
SF,2018-09-18,L. macrochirus,29.951999999999998,29.696,6.862837508397432,4,Centrarchidae,33.3616,34.816,9.666993576081449,5,30.287096774193547,29,9.768946157270799,31
SF,2018-09-18,P. latipinna,25,25,NA,1,Poeciliidae,27.875,27.5,7.415099166712062,24,30.287096774193547,29,9.768946157270799,31
SF,2020-01-13,A. melas,118,118,NA,1,Ictaluridae,118,118,NA,1,45.306930693069305,43,18.19216456294161,101
SF,2020-01-13,A. mexicanus,46.857142857142854,45,7.151423434733616,7,Characidae,46.857142857142854,45,7.151423434733616,7,45.306930693069305,43,18.19216456294161,101
SF,2020-01-13,G. affinis,23.125,22.5,4.2907708265199025,8,Poeciliidae,40.104166666666664,39.5,13.229946017698095,48,45.306930693069305,43,18.19216456294161,101
SF,2020-01-13,H. cyanoguttatum,45.588235294117645,41.5,16.938601507617687,34,Cichlidae,45.588235294117645,41.5,16.938601507617687,34,45.306930693069305,43,18.19216456294161,101
SF,2020-01-13,L. cyanellus,59.54545454545455,51,25.021445347396046,11,Centrarchidae,59.54545454545455,51,25.021445347396046,11,45.306930693069305,43,18.19216456294161,101
SF,2020-01-13,P. latipinna,43.5,43.5,11.69045194450012,40,Poeciliidae,40.104166666666664,39.5,13.229946017698095,48,45.306930693069305,43,18.19216456294161,101
SF,2020-05-27,A. mexicanus,67.05882352941177,67,6.229672826835433,17,Characidae,67.05882352941177,67,6.229672826835433,17,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,G. affinis,29.4,28.5,7.6804605125090335,20,Poeciliidae,39.80555555555556,38.5,14.85514714923406,36,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,H. cyanoguttatum,110.52631578947368,128,55.22315176833055,19,Cichlidae,93.75,78,59.96248827392005,24,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,L. cyanellus,100.15384615384616,88,32.356983156257925,13,Centrarchidae,95.78688524590164,88,39.330274494380006,61,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,L. gulosus,134,134,18.384776310850235,2,Centrarchidae,95.78688524590164,88,39.330274494380006,61,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,L. macrochirus,87.35555555555555,87,17.13735361393027,45,Centrarchidae,95.78688524590164,88,39.330274494380006,61,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,L. oculatus,524.6153846153846,516,74.01749619914027,13,Lepisosteidae,524.6153846153846,516,74.01749619914027,13,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,M. salmoides,342,342,NA,1,Centrarchidae,95.78688524590164,88,39.330274494380006,61,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,O. aureus,30,21,23.108440016582687,5,Cichlidae,93.75,78,59.96248827392005,24,115.80132450331126,74,134.3299430441106,151
SF,2020-05-27,P. latipinna,52.8125,53,10.740693646129191,16,Poeciliidae,39.80555555555556,38.5,14.85514714923406,36,115.80132450331126,74,134.3299430441106,151
SF,2020-09-11,A. mexicanus,64,63,5.531726674375733,11,Characidae,64,63,5.531726674375733,11,52.911764705882355,45,27.943756433014745,102
SF,2020-09-11,G. affinis,30.941176470588236,30,7.128030831121016,17,Poeciliidae,36.51063829787234,35,9.470485824794409,47,52.911764705882355,45,27.943756433014745,102
SF,2020-09-11,H. cyanoguttatum,68.57142857142857,65.5,34.92720154357496,42,Cichlidae,68.25581395348837,65,34.570902314254184,43,52.911764705882355,45,27.943756433014745,102
